time,node,sfc_1,sfc_2,sfc_3
5800,pop1,0.39877403305764847,0.7205904971210335,1
5800,pop2,0.39877403305764847,0.7205904971210335,1
5900,pop1,0.39386404956213483,0.7120338267971457,1
5900,pop2,0.39386404956213483,0.7120338267971457,1
6000,pop1,0.3825497086385282,0.7009273576003704,1
6000,pop2,0.3825497086385282,0.7009273576003704,1
6100,pop1,0.3763445250937627,0.6985836480875571,1
6100,pop2,0.3763445250937627,0.6985836480875571,1
6200,pop1,0.3645360589013172,0.6963765120256692,1
6200,pop2,0.3645360589013172,0.6963765120256692,1
6300,pop1,0.3528371519650022,0.6926598926590563,1
6300,pop2,0.3528371519650022,0.6926598926590563,1
6400,pop1,0.3453586965115359,0.6883739975450991,1
6400,pop2,0.3453586965115359,0.6883739975450991,1
6500,pop1,0.3381725062613055,0.6968751903059671,1
6500,pop2,0.3381725062613055,0.6968751903059671,1
6600,pop1,0.33768484447576613,0.7151962032818996,1
6600,pop2,0.33768484447576613,0.7151962032818996,1
6700,pop1,0.34805072486811317,0.7432599206430471,1
6700,pop2,0.34805072486811317,0.7432599206430471,1
6800,pop1,0.34501848699184395,0.7688301643005317,1
6800,pop2,0.34501848699184395,0.7688301643005317,1
6900,pop1,0.3234653648710753,0.7741070887387917,1
6900,pop2,0.3234653648710753,0.7741070887387917,1
7000,pop1,0.301751342753524,0.7726718206080109,1
7000,pop2,0.301751342753524,0.7726718206080109,1
7100,pop1,0.27490840910093617,0.7724782908189418,1
7100,pop2,0.27490840910093617,0.7724782908189418,1
7200,pop1,0.274427379671571,0.7662388115424058,1
7200,pop2,0.274427379671571,0.7662388115424058,1
7300,pop1,0.2666176608514519,0.7607703351906171,1
7300,pop2,0.2666176608514519,0.7607703351906171,1
7400,pop1,0.254595360642291,0.7479263906232592,1
7400,pop2,0.254595360642291,0.7479263906232592,1
7500,pop1,0.25044079322742596,0.740440002083652,1
7500,pop2,0.25044079322742596,0.740440002083652,1
7600,pop1,0.23276582890031564,0.7382335931048484,1
7600,pop2,0.23276582890031564,0.7382335931048484,1
7700,pop1,0.2241989711972461,0.7525842960670321,1
7700,pop2,0.2241989711972461,0.7525842960670321,1
7800,pop1,0.2154707695376764,0.7671966788661194,1
7800,pop2,0.2154707695376764,0.7671966788661194,1
7900,pop1,0.20057007935758844,0.7779119953506837,1
7900,pop2,0.20057007935758844,0.7779119953506837,1
8000,pop1,0.1785888016057721,0.741774821463927,1
8000,pop2,0.1785888016057721,0.741774821463927,1
8100,pop1,0.15422906327894004,0.6532167136205149,1
8100,pop2,0.15422906327894004,0.6532167136205149,1
8200,pop1,0.13178503770215452,0.556895883142916,1
8200,pop2,0.13178503770215452,0.556895883142916,1
8300,pop1,0.11625829241237517,0.4753169809445603,1
8300,pop2,0.11625829241237517,0.4753169809445603,1
8400,pop1,0.09932045102413312,0.4404032539444394,1
8400,pop2,0.09932045102413312,0.4404032539444394,1
8500,pop1,0.08774792343227603,0.4331690740563239,1
8500,pop2,0.08774792343227603,0.4331690740563239,1
8600,pop1,0.0885314645010409,0.43362962012019723,1
8600,pop2,0.0885314645010409,0.43362962012019723,1
8700,pop1,0.07731713443384854,0.4421398109937625,1
8700,pop2,0.07731713443384854,0.4421398109937625,1
8800,pop1,0.0688334400892095,0.45977551533018707,1
8800,pop2,0.0688334400892095,0.45977551533018707,1
8900,pop1,0.055367100927264365,0.4730127667699569,1
8900,pop2,0.055367100927264365,0.4730127667699569,1
9000,pop1,0.04921447700841811,0.48870555078131606,1
9000,pop2,0.04921447700841811,0.48870555078131606,1
9100,pop1,0.043278142303744216,0.49949959312078784,1
9100,pop2,0.043278142303744216,0.49949959312078784,1
9200,pop1,0.04000406674337223,0.5048279954867444,1
9200,pop2,0.04000406674337223,0.5048279954867444,1
9300,pop1,0.032927485700312425,0.5005297058644967,1
9300,pop2,0.032927485700312425,0.5005297058644967,1
9400,pop1,0.0294120176432707,0.5047841045683636,1
9400,pop2,0.0294120176432707,0.5047841045683636,1
