time,node,inter_arrival_mean
0,pop1,2.641666107006145
0,pop2,2.641666107006145
100,pop1,2.405176859494032
100,pop2,2.405176859494032
200,pop1,3.5272693379581512
200,pop2,3.5272693379581512
300,pop1,2.4034918641124574
300,pop2,2.4034918641124574
400,pop1,2.7674021697261098
400,pop2,2.7674021697261098
500,pop1,3.289571815411087
500,pop2,3.289571815411087
600,pop1,2.571009337968188
600,pop2,2.571009337968188
700,pop1,2.638970721516869
700,pop2,2.638970721516869
800,pop1,4.816023226256172
800,pop2,4.816023226256172
900,pop1,3.635737427735609
900,pop2,3.635737427735609
1000,pop1,4.849580806094174
1000,pop2,4.849580806094174
1100,pop1,3.888230466141485
1100,pop2,3.888230466141485
1200,pop1,2.9524700941767494
1200,pop2,2.9524700941767494
1300,pop1,5.496004434772694
1300,pop2,5.496004434772694
1400,pop1,3.7736898791924527
1400,pop2,3.7736898791924527
1500,pop1,3.102911024963911
1500,pop2,3.102911024963911
1600,pop1,4.571290600969461
1600,pop2,4.571290600969461
1700,pop1,3.100138496514359
1700,pop2,3.100138496514359
1800,pop1,3.183234762927204
1800,pop2,3.183234762927204
1900,pop1,2.75997962073007
1900,pop2,2.75997962073007
2000,pop1,3.7718956857215797
2000,pop2,3.7718956857215797
2100,pop1,2.9684353654598072
2100,pop2,2.9684353654598072
2200,pop1,3.1238851056117207
2200,pop2,3.1238851056117207
2300,pop1,2.400452723992315
2300,pop2,2.400452723992315
2400,pop1,2.0541945320709356
2400,pop2,2.0541945320709356
2500,pop1,1.9990359998589466
2500,pop2,1.9990359998589466
2600,pop1,1.8666918718331245
2600,pop2,1.8666918718331245
2700,pop1,1.7907655470012427
2700,pop2,1.7907655470012427
2800,pop1,1.8697697720251674
2800,pop2,1.8697697720251674
2900,pop1,2.2243950702425552
2900,pop2,2.2243950702425552
3000,pop1,1.7249586178768672
3000,pop2,1.7249586178768672
3100,pop1,2.1172634397270746
3100,pop2,2.1172634397270746
3200,pop1,1.742463824744612
3200,pop2,1.742463824744612
3300,pop1,1.6127676025662854
3300,pop2,1.6127676025662854
3400,pop1,2.094524238907375
3400,pop2,2.094524238907375
3500,pop1,1.929624646625329
3500,pop2,1.929624646625329
3600,pop1,1.69104077050977
3600,pop2,1.69104077050977
3700,pop1,1.9043317969797664
3700,pop2,1.9043317969797664
3800,pop1,1.4188296227077504
3800,pop2,1.4188296227077504
3900,pop1,1.6721587862917608
3900,pop2,1.6721587862917608
4000,pop1,1.6178138255820145
4000,pop2,1.6178138255820145
4100,pop1,1.7278371373857508
4100,pop2,1.7278371373857508
4200,pop1,1.6428066119341058
4200,pop2,1.6428066119341058
4300,pop1,1.6385529977248536
4300,pop2,1.6385529977248536
4400,pop1,1.7523337056107156
4400,pop2,1.7523337056107156
4500,pop1,1.6661979019292563
4500,pop2,1.6661979019292563
4600,pop1,1.359889419479354
4600,pop2,1.359889419479354
4700,pop1,1.4446238312714315
4700,pop2,1.4446238312714315
4800,pop1,1.47076765183415
4800,pop2,1.47076765183415
4900,pop1,1.3500626944908285
4900,pop2,1.3500626944908285
5000,pop1,1.4040936399819757
5000,pop2,1.4040936399819757
5100,pop1,1.449655345338485
5100,pop2,1.449655345338485
5200,pop1,1.4537338509733422
5200,pop2,1.4537338509733422
5300,pop1,1.1856180452504186
5300,pop2,1.1856180452504186
5400,pop1,1.384473795533334
5400,pop2,1.384473795533334
5500,pop1,1.423088320584167
5500,pop2,1.423088320584167
5600,pop1,1.502480971518378
5600,pop2,1.502480971518378
5700,pop1,1.5865956415735574
5700,pop2,1.5865956415735574
5800,pop1,1.6301391654852804
5800,pop2,1.6301391654852804
5900,pop1,1.5086094521080116
5900,pop2,1.5086094521080116
6000,pop1,1.529078292286644
6000,pop2,1.529078292286644
6100,pop1,1.868486467547383
6100,pop2,1.868486467547383
6200,pop1,1.6930842703755833
6200,pop2,1.6930842703755833
6300,pop1,1.9368724888754008
6300,pop2,1.9368724888754008
6400,pop1,1.4694917093387694
6400,pop2,1.4694917093387694
6500,pop1,1.794588558206392
6500,pop2,1.794588558206392
6600,pop1,1.8686310362676755
6600,pop2,1.8686310362676755
6700,pop1,1.4575321068178753
6700,pop2,1.4575321068178753
6800,pop1,1.5283309601449586
6800,pop2,1.5283309601449586
6900,pop1,1.5347663239133351
6900,pop2,1.5347663239133351
7000,pop1,1.382694585627069
7000,pop2,1.382694585627069
7100,pop1,1.3371468354307265
7100,pop2,1.3371468354307265
7200,pop1,1.2729634802606908
7200,pop2,1.2729634802606908
7300,pop1,1.196401916830556
7300,pop2,1.196401916830556
7400,pop1,1.1735952589180225
7400,pop2,1.1735952589180225
7500,pop1,1.1896678170509685
7500,pop2,1.1896678170509685
7600,pop1,1.286416551095997
7600,pop2,1.286416551095997
7700,pop1,1.2296285990000242
7700,pop2,1.2296285990000242
7800,pop1,1.3008944312655195
7800,pop2,1.3008944312655195
7900,pop1,1.5498087209861016
7900,pop2,1.5498087209861016
8000,pop1,1.250862513796633
8000,pop2,1.250862513796633
8100,pop1,1.516074205278959
8100,pop2,1.516074205278959
8200,pop1,1.2784578605532262
8200,pop2,1.2784578605532262
8300,pop1,1.3584590588404966
8300,pop2,1.3584590588404966
8400,pop1,1.601127082712784
8400,pop2,1.601127082712784
8500,pop1,1.881919914311663
8500,pop2,1.881919914311663
8600,pop1,2.020815333684932
8600,pop2,2.020815333684932
8700,pop1,2.04640477339972
8700,pop2,2.04640477339972
8800,pop1,2.260127081394825
