time,node,inter_arrival_mean
0,pop1,2.0620798828678613
0,pop2,2.0620798828678613
100,pop1,5.470495381399019
100,pop2,5.470495381399019
200,pop1,2.2429252442892866
200,pop2,2.2429252442892866
300,pop1,2.0764144426905835
300,pop2,2.0764144426905835
400,pop1,2.941386851457691
400,pop2,2.941386851457691
500,pop1,1.9748260391608246
500,pop2,1.9748260391608246
600,pop1,3.0100708324640824
600,pop2,3.0100708324640824
700,pop1,3.690178430025534
700,pop2,3.690178430025534
800,pop1,2.2149186412500925
800,pop2,2.2149186412500925
900,pop1,4.751045293282345
900,pop2,4.751045293282345
1000,pop1,5.017424686932114
1000,pop2,5.017424686932114
1100,pop1,5.775701084743093
1100,pop2,5.775701084743093
1200,pop1,4.704318315868876
1200,pop2,4.704318315868876
1300,pop1,4.281088500241624
1300,pop2,4.281088500241624
1400,pop1,9.82469194157058
1400,pop2,9.82469194157058
1500,pop1,3.698184953078146
1500,pop2,3.698184953078146
1600,pop1,2.573584038504361
1600,pop2,2.573584038504361
1700,pop1,2.959621601689807
1700,pop2,2.959621601689807
1800,pop1,5.650521586170025
1800,pop2,5.650521586170025
1900,pop1,3.6149660178273155
1900,pop2,3.6149660178273155
2000,pop1,4.575809150163216
2000,pop2,4.575809150163216
2100,pop1,9.757878848019853
2100,pop2,9.757878848019853
2200,pop1,2.3609992488416314
2200,pop2,2.3609992488416314
2300,pop1,1.8032062899641421
2300,pop2,1.8032062899641421
2400,pop1,2.024015327091484
2400,pop2,2.024015327091484
2500,pop1,1.767317423432921
2500,pop2,1.767317423432921
2600,pop1,2.127180260224021
2600,pop2,2.127180260224021
2700,pop1,2.035800219998663
2700,pop2,2.035800219998663
2800,pop1,2.0643284668637336
2800,pop2,2.0643284668637336
2900,pop1,1.7742149684989497
2900,pop2,1.7742149684989497
3000,pop1,1.654439472395515
3000,pop2,1.654439472395515
3100,pop1,1.7235619004076483
3100,pop2,1.7235619004076483
3200,pop1,2.419246676325661
3200,pop2,2.419246676325661
3300,pop1,1.3633438438177503
3300,pop2,1.3633438438177503
3400,pop1,1.7190110811534123
3400,pop2,1.7190110811534123
3500,pop1,1.5837903440775392
3500,pop2,1.5837903440775392
3600,pop1,1.475592726998711
3600,pop2,1.475592726998711
3700,pop1,1.2338727871513089
3700,pop2,1.2338727871513089
3800,pop1,1.7646786631379723
3800,pop2,1.7646786631379723
3900,pop1,1.5129325788110217
3900,pop2,1.5129325788110217
4000,pop1,2.0901859443050235
4000,pop2,2.0901859443050235
4100,pop1,1.35153547061242
4100,pop2,1.35153547061242
4200,pop1,1.4393708752792829
4200,pop2,1.4393708752792829
4300,pop1,1.8638881248421553
4300,pop2,1.8638881248421553
4400,pop1,1.545512141958976
4400,pop2,1.545512141958976
4500,pop1,1.6695745611747732
4500,pop2,1.6695745611747732
4600,pop1,1.702265947964961
4600,pop2,1.702265947964961
4700,pop1,1.5580743475735852
4700,pop2,1.5580743475735852
4800,pop1,1.4651651650207536
4800,pop2,1.4651651650207536
4900,pop1,2.314205350638508
4900,pop2,2.314205350638508
5000,pop1,1.6945288223641835
5000,pop2,1.6945288223641835
5100,pop1,1.2768550141499069
5100,pop2,1.2768550141499069
5200,pop1,1.0247803327197538
5200,pop2,1.0247803327197538
5300,pop1,1.4729130120062128
5300,pop2,1.4729130120062128
5400,pop1,1.844673125507728
5400,pop2,1.844673125507728
5500,pop1,1.3880176422318402
5500,pop2,1.3880176422318402
5600,pop1,1.1847532353034225
5600,pop2,1.1847532353034225
5700,pop1,1.6950521807881618
5700,pop2,1.6950521807881618
5800,pop1,1.4283253318727127
5800,pop2,1.4283253318727127
5900,pop1,1.4327679960583357
5900,pop2,1.4327679960583357
6000,pop1,1.7249557093449421
6000,pop2,1.7249557093449421
6100,pop1,1.5588400858091664
6100,pop2,1.5588400858091664
6200,pop1,1.3430139573488256
6200,pop2,1.3430139573488256
6300,pop1,2.461184052526254
6300,pop2,2.461184052526254
6400,pop1,1.4031692414895367
6400,pop2,1.4031692414895367
6500,pop1,1.6315314285914424
6500,pop2,1.6315314285914424
6600,pop1,2.1723880882269584
6600,pop2,2.1723880882269584
6700,pop1,1.6316808736737864
6700,pop2,1.6316808736737864
6800,pop1,1.7075083324805138
6800,pop2,1.7075083324805138
6900,pop1,1.6127431180429515
6900,pop2,1.6127431180429515
7000,pop1,1.062420966449936
7000,pop2,1.062420966449936
7100,pop1,1.2696085315300365
7100,pop2,1.2696085315300365
7200,pop1,1.102664565131861
7200,pop2,1.102664565131861
7300,pop1,1.2713696064856495
7300,pop2,1.2713696064856495
7400,pop1,1.141992564488685
7400,pop2,1.141992564488685
7500,pop1,1.4700318868275495
7500,pop2,1.4700318868275495
7600,pop1,1.2481888967299342
7600,pop2,1.2481888967299342
7700,pop1,1.400830502020086
7700,pop2,1.400830502020086
7800,pop1,1.3055446402105326
7800,pop2,1.3055446402105326
7900,pop1,1.356314644325119
7900,pop2,1.356314644325119
8000,pop1,1.2885388279203098
8000,pop2,1.2885388279203098
8100,pop1,1.3478238693552071
8100,pop2,1.3478238693552071
8200,pop1,1.3295941780307898
8200,pop2,1.3295941780307898
8300,pop1,1.3710126161014853
8300,pop2,1.3710126161014853
8400,pop1,1.9055235234171817
8400,pop2,1.9055235234171817
8500,pop1,1.8372396656742744
8500,pop2,1.8372396656742744
8600,pop1,1.2998068784334194
8600,pop2,1.2998068784334194
8700,pop1,2.0807615132770727
8700,pop2,2.0807615132770727
8800,pop1,1.8528433587909947
8800,pop2,1.8528433587909947
8900,pop1,3.4847352246980905
8900,pop2,3.4847352246980905
9000,pop1,3.047826108935962
9000,pop2,3.047826108935962
9100,pop1,2.5008479595281172
9100,pop2,2.5008479595281172
9200,pop1,2.242621380337389
9200,pop2,2.242621380337389
9300,pop1,2.4425461661601666
9300,pop2,2.4425461661601666
9400,pop1,2.4148785679024556
9400,pop2,2.4148785679024556
