time,node,inter_arrival_mean
0,pop1,2.495426982849391
0,pop2,2.495426982849391
100,pop1,2.5641293727295125
100,pop2,2.5641293727295125
200,pop1,2.6381820138264986
200,pop2,2.6381820138264986
300,pop1,2.7171200767366925
300,pop2,2.7171200767366925
400,pop1,2.8003032474006675
400,pop2,2.8003032474006675
500,pop1,2.8868692542778067
500,pop2,2.8868692542778067
600,pop1,2.975685713203924
600,pop2,2.975685713203924
700,pop1,3.0653041981944114
700,pop2,3.0653041981944114
800,pop1,3.1539226364721564
800,pop2,3.1539226364721564
900,pop1,3.239364550057763
900,pop2,3.239364550057763
1000,pop1,3.319085846448526
1000,pop2,3.319085846448526
1100,pop1,3.3902209816046476
1100,pop2,3.3902209816046476
1200,pop1,3.449679264203993
1200,pop2,3.449679264203993
1300,pop1,3.494297666303956
1300,pop2,3.494297666303956
1400,pop1,3.521048027660363
1400,pop2,3.521048027660363
1500,pop1,3.5272844257410125
1500,pop2,3.5272844257410125
1600,pop1,3.511002944168853
1600,pop2,3.511002944168853
1700,pop1,3.3544818575238473
1700,pop2,3.3544818575238473
1800,pop1,3.2435840617017893
1800,pop2,3.2435840617017893
1900,pop1,3.0872927498028306
1900,pop2,3.0872927498028306
2000,pop1,2.9801751014094697
2000,pop2,2.9801751014094697
2100,pop1,2.8635840312530583
2100,pop2,2.8635840312530583
2200,pop1,2.6604271606605248
2200,pop2,2.6604271606605248
2300,pop1,2.5981091066723216
2300,pop2,2.5981091066723216
2400,pop1,2.48203704052797
2400,pop2,2.48203704052797
2500,pop1,2.395016761122631
2500,pop2,2.395016761122631
2600,pop1,2.3402553157588106
2600,pop2,2.3402553157588106
2700,pop1,2.2389821281682547
2700,pop2,2.2389821281682547
2800,pop1,2.1456380795404644
2800,pop2,2.1456380795404644
2900,pop1,2.0742453202972793
2900,pop2,2.0742453202972793
3000,pop1,2.0157729947909506
3000,pop2,2.0157729947909506
3100,pop1,1.9517226465934778
3100,pop2,1.9517226465934778
3200,pop1,1.9002018642826497
3200,pop2,1.9002018642826497
3300,pop1,1.844051393147718
3300,pop2,1.844051393147718
3400,pop1,1.826333284307719
3400,pop2,1.826333284307719
3500,pop1,1.7672804969171605
3500,pop2,1.7672804969171605
3600,pop1,1.773420073435412
3600,pop2,1.773420073435412
3700,pop1,1.7552329777591271
3700,pop2,1.7552329777591271
3800,pop1,1.729688888979941
3800,pop2,1.729688888979941
3900,pop1,1.7066005592155535
3900,pop2,1.7066005592155535
4000,pop1,1.6834298065809261
4000,pop2,1.6834298065809261
4100,pop1,1.6628832251107133
4100,pop2,1.6628832251107133
4200,pop1,1.652609251577281
4200,pop2,1.652609251577281
4300,pop1,1.6418141205046668
4300,pop2,1.6418141205046668
4400,pop1,1.609805646644141
4400,pop2,1.609805646644141
4500,pop1,1.5750262592372284
4500,pop2,1.5750262592372284
4600,pop1,1.5582835687618528
4600,pop2,1.5582835687618528
4700,pop1,1.5444395214615096
4700,pop2,1.5444395214615096
4800,pop1,1.4993811568034978
4800,pop2,1.4993811568034978
4900,pop1,1.4870559669974122
4900,pop2,1.4870559669974122
5000,pop1,1.4932970518533248
5000,pop2,1.4932970518533248
5100,pop1,1.501578439155509
5100,pop2,1.501578439155509
5200,pop1,1.5051243911011634
5200,pop2,1.5051243911011634
5300,pop1,1.5038759904781072
5300,pop2,1.5038759904781072
5400,pop1,1.5061296181245094
5400,pop2,1.5061296181245094
5500,pop1,1.5342644293769883
5500,pop2,1.5342644293769883
5600,pop1,1.5275187978110336
5600,pop2,1.5275187978110336
5700,pop1,1.5426456902719885
5700,pop2,1.5426456902719885
5800,pop1,1.5509363616753151
5800,pop2,1.5509363616753151
5900,pop1,1.542021501832745
5900,pop2,1.542021501832745
6000,pop1,1.5331050002880742
6000,pop2,1.5331050002880742
6100,pop1,1.5336055035259661
6100,pop2,1.5336055035259661
6200,pop1,1.514267627889345
6200,pop2,1.514267627889345
6300,pop1,1.507629310782031
6300,pop2,1.507629310782031
6400,pop1,1.4911095233429301
6400,pop2,1.4911095233429301
6500,pop1,1.4802268159598029
6500,pop2,1.4802268159598029
6600,pop1,1.4732583783389466
6600,pop2,1.4732583783389466
6700,pop1,1.4625313524926915
6700,pop2,1.4625313524926915
6800,pop1,1.4506343667863504
6800,pop2,1.4506343667863504
6900,pop1,1.4034308658834336
6900,pop2,1.4034308658834336
7000,pop1,1.3765188008098481
7000,pop2,1.3765188008098481
7100,pop1,1.3453923544715316
7100,pop2,1.3453923544715316
7200,pop1,1.3244984350173967
7200,pop2,1.3244984350173967
7300,pop1,1.3064686569343922
7300,pop2,1.3064686569343922
7400,pop1,1.298590656314291
7400,pop2,1.298590656314291
7500,pop1,1.2878666034449635
7500,pop2,1.2878666034449635
7600,pop1,1.2823245884521544
7600,pop2,1.2823245884521544
7700,pop1,1.2980085882117263
7700,pop2,1.2980085882117263
7800,pop1,1.3177523430674427
7800,pop2,1.3177523430674427
7900,pop1,1.3466459522635024
7900,pop2,1.3466459522635024
8000,pop1,1.3819571599052338
8000,pop2,1.3819571599052338
8100,pop1,1.4242367544469088
