time,node,inter_arrival_mean
0,pop1,2.585462219464662
0,pop2,2.585462219464662
100,pop1,2.5338474879559016
100,pop2,2.5338474879559016
200,pop1,2.4849861169891354
200,pop2,2.4849861169891354
300,pop1,2.4384327985633023
300,pop2,2.4384327985633023
400,pop1,2.393796737314335
400,pop2,2.393796737314335
500,pop1,2.350734123060051
500,pop2,2.350734123060051
600,pop1,2.3089421699267536
600,pop2,2.3089421699267536
700,pop1,2.268154380677868
700,pop2,2.268154380677868
800,pop1,2.228136769281198
800,pop2,2.228136769281198
900,pop1,2.1886848299806974
900,pop2,2.1886848299806974
1000,pop1,2.149621082723675
1000,pop2,2.149621082723675
1100,pop1,2.110793056668409
1100,pop2,2.110793056668409
1200,pop1,2.072071598477208
1200,pop2,2.072071598477208
1300,pop1,2.0333494122117477
1300,pop2,2.0333494122117477
1400,pop1,1.9945397543431334
1400,pop2,1.9945397543431334
1500,pop1,1.9555752216943623
1500,pop2,1.9555752216943623
1600,pop1,1.9164065827501744
1600,pop2,1.9164065827501744
1700,pop1,1.8734478669815766
1700,pop2,1.8734478669815766
1800,pop1,1.8008712181747886
1800,pop2,1.8008712181747886
1900,pop1,1.7275900764223129
1900,pop2,1.7275900764223129
2000,pop1,1.7566100072723068
2000,pop2,1.7566100072723068
2100,pop1,1.6222530598052096
2100,pop2,1.6222530598052096
2200,pop1,1.6050078025937464
2200,pop2,1.6050078025937464
2300,pop1,1.5569328219663683
2300,pop2,1.5569328219663683
2400,pop1,1.5934071148255213
2400,pop2,1.5934071148255213
2500,pop1,1.5696105286478566
2500,pop2,1.5696105286478566
2600,pop1,1.5069294005679732
2600,pop2,1.5069294005679732
2700,pop1,1.5289347130881883
2700,pop2,1.5289347130881883
2800,pop1,1.5370546619778378
2800,pop2,1.5370546619778378
2900,pop1,1.5778515589019133
2900,pop2,1.5778515589019133
3000,pop1,1.5773238238959675
3000,pop2,1.5773238238959675
3100,pop1,1.5613359388676273
3100,pop2,1.5613359388676273
3200,pop1,1.5514982733404306
3200,pop2,1.5514982733404306
3300,pop1,1.5909465752469711
3300,pop2,1.5909465752469711
3400,pop1,1.590749728830766
3400,pop2,1.590749728830766
3500,pop1,1.5601774318451034
3500,pop2,1.5601774318451034
3600,pop1,1.5721614763149379
3600,pop2,1.5721614763149379
3700,pop1,1.5674476392740289
3700,pop2,1.5674476392740289
3800,pop1,1.5911398839680253
3800,pop2,1.5911398839680253
3900,pop1,1.6047313668732346
3900,pop2,1.6047313668732346
4000,pop1,1.6550011475638482
4000,pop2,1.6550011475638482
