time,node,inter_arrival_mean
0,pop1,4.311898796457117
0,pop2,4.311898796457117
100,pop1,4.013389255921446
100,pop2,4.013389255921446
200,pop1,3.7951878011518647
200,pop2,3.7951878011518647
300,pop1,3.546831438174794
300,pop2,3.546831438174794
400,pop1,3.560269188321347
400,pop2,3.560269188321347
500,pop1,3.5940394426519093
500,pop2,3.5940394426519093
600,pop1,3.6869768071203444
600,pop2,3.6869768071203444
700,pop1,3.6700667689425295
700,pop2,3.6700667689425295
800,pop1,3.5826901060794842
800,pop2,3.5826901060794842
900,pop1,3.4969752687254023
900,pop2,3.4969752687254023
1000,pop1,3.392778688933926
1000,pop2,3.392778688933926
1100,pop1,3.3381049855135023
1100,pop2,3.3381049855135023
1200,pop1,3.2302989220298937
1200,pop2,3.2302989220298937
1300,pop1,3.1300987161984515
1300,pop2,3.1300987161984515
1400,pop1,3.049102849228316
1400,pop2,3.049102849228316
1500,pop1,2.9938814609563105
1500,pop2,2.9938814609563105
1600,pop1,2.859855756965479
1600,pop2,2.859855756965479
1700,pop1,2.7487786407675703
1700,pop2,2.7487786407675703
1800,pop1,2.6449561631018255
1800,pop2,2.6449561631018255
1900,pop1,2.4503038867290576
1900,pop2,2.4503038867290576
2000,pop1,2.2231731870941034
2000,pop2,2.2231731870941034
2100,pop1,2.0345470594296526
2100,pop2,2.0345470594296526
2200,pop1,1.8373372086478923
2200,pop2,1.8373372086478923
2300,pop1,1.8300440366725175
2300,pop2,1.8300440366725175
2400,pop1,1.866155640638247
2400,pop2,1.866155640638247
2500,pop1,1.9263509050800485
2500,pop2,1.9263509050800485
2600,pop1,1.9426952452868418
2600,pop2,1.9426952452868418
2700,pop1,1.9219670861444687
2700,pop2,1.9219670861444687
2800,pop1,1.859956764086345
2800,pop2,1.859956764086345
2900,pop1,1.7749802972217177
2900,pop2,1.7749802972217177
3000,pop1,1.72270838182021
3000,pop2,1.72270838182021
3100,pop1,1.6750751780693576
3100,pop2,1.6750751780693576
3200,pop1,1.6235244180356097
3200,pop2,1.6235244180356097
3300,pop1,1.5988325957273541
3300,pop2,1.5988325957273541
3400,pop1,1.526847608188947
3400,pop2,1.526847608188947
3500,pop1,1.482857303605909
3500,pop2,1.482857303605909
3600,pop1,1.4224704659540572
3600,pop2,1.4224704659540572
3700,pop1,1.3791958608794332
3700,pop2,1.3791958608794332
3800,pop1,1.3591174630124023
3800,pop2,1.3591174630124023
3900,pop1,1.3492744446147111
3900,pop2,1.3492744446147111
4000,pop1,1.3331669762308185
4000,pop2,1.3331669762308185
4100,pop1,1.3269091168057154
4100,pop2,1.3269091168057154
4200,pop1,1.327651812164168
4200,pop2,1.327651812164168
4300,pop1,1.3228732162766002
4300,pop2,1.3228732162766002
4400,pop1,1.3287872434731158
4400,pop2,1.3287872434731158
4500,pop1,1.338820153981179
4500,pop2,1.338820153981179
4600,pop1,1.3384413341615358
4600,pop2,1.3384413341615358
4700,pop1,1.3535450938343068
4700,pop2,1.3535450938343068
4800,pop1,1.362793683519282
4800,pop2,1.362793683519282
4900,pop1,1.3754582995518403
4900,pop2,1.3754582995518403
5000,pop1,1.4069205313889992
5000,pop2,1.4069205313889992
5100,pop1,1.4450354001494545
5100,pop2,1.4450354001494545
5200,pop1,1.5066978272228129
5200,pop2,1.5066978272228129
5300,pop1,1.553406893675114
5300,pop2,1.553406893675114
5400,pop1,1.5790605350954727
5400,pop2,1.5790605350954727
5500,pop1,1.6036493089491477
5500,pop2,1.6036493089491477
5600,pop1,1.6263129538577268
5600,pop2,1.6263129538577268
5700,pop1,1.6787793870257295
5700,pop2,1.6787793870257295
5800,pop1,1.7255218144143967
5800,pop2,1.7255218144143967
5900,pop1,1.7715130447691219
5900,pop2,1.7715130447691219
6000,pop1,1.824702800795499
6000,pop2,1.824702800795499
6100,pop1,1.8681070285712047
6100,pop2,1.8681070285712047
6200,pop1,1.92307014661029
6200,pop2,1.92307014661029
6300,pop1,1.9846579333787286
6300,pop2,1.9846579333787286
6400,pop1,2.037503581664437
6400,pop2,2.037503581664437
6500,pop1,2.1081838307078486
6500,pop2,2.1081838307078486
6600,pop1,2.236616077228746
6600,pop2,2.236616077228746
6700,pop1,2.3598205301201194
6700,pop2,2.3598205301201194
6800,pop1,2.525163024241175
6800,pop2,2.525163024241175
6900,pop1,2.6188278945472736
6900,pop2,2.6188278945472736
7000,pop1,2.6606740839591647
7000,pop2,2.6606740839591647
7100,pop1,2.776921012107421
7100,pop2,2.776921012107421
7200,pop1,2.9324930256385278
7200,pop2,2.9324930256385278
7300,pop1,3.1060594050838417
7300,pop2,3.1060594050838417
7400,pop1,3.3482137614422265
7400,pop2,3.3482137614422265
