time,node,inter_arrival_mean
0,pop1,2.5527464629126637
0,pop2,2.5527464629126637
100,pop1,2.5935961804566623
100,pop2,2.5935961804566623
200,pop1,2.65367876403176
200,pop2,2.65367876403176
300,pop1,2.6923028032326295
300,pop2,2.6923028032326295
400,pop1,2.7925376484798154
400,pop2,2.7925376484798154
500,pop1,2.9600736893631114
500,pop2,2.9600736893631114
600,pop1,3.140566113256815
600,pop2,3.140566113256815
700,pop1,3.2844917422900357
700,pop2,3.2844917422900357
800,pop1,3.407197823775177
800,pop2,3.407197823775177
900,pop1,3.5577903501764103
900,pop2,3.5577903501764103
1000,pop1,3.658654574356983
1000,pop2,3.658654574356983
1100,pop1,3.752630005243549
1100,pop2,3.752630005243549
1200,pop1,3.8066689994783443
1200,pop2,3.8066689994783443
1300,pop1,3.817512302865188
1300,pop2,3.817512302865188
1400,pop1,3.8477307810333086
1400,pop2,3.8477307810333086
1500,pop1,3.8780368399917697
1500,pop2,3.8780368399917697
1600,pop1,3.858845091035711
1600,pop2,3.858845091035711
1700,pop1,3.733844463794487
1700,pop2,3.733844463794487
1800,pop1,3.519965357490728
1800,pop2,3.519965357490728
1900,pop1,3.2713219465656365
1900,pop2,3.2713219465656365
2000,pop1,3.012021218607441
2000,pop2,3.012021218607441
2100,pop1,2.7419745835208995
2100,pop2,2.7419745835208995
2200,pop1,2.4788407973138282
2200,pop2,2.4788407973138282
2300,pop1,2.3223634554371255
2300,pop2,2.3223634554371255
2400,pop1,2.2065118547608384
2400,pop2,2.2065118547608384
2500,pop1,2.127150423139383
2500,pop2,2.127150423139383
2600,pop1,2.069174971985155
2600,pop2,2.069174971985155
2700,pop1,1.9908294940416005
2700,pop2,1.9908294940416005
2800,pop1,1.9181464813469014
2800,pop2,1.9181464813469014
2900,pop1,1.8433145702198053
2900,pop2,1.8433145702198053
3000,pop1,1.7825660429114856
3000,pop2,1.7825660429114856
3100,pop1,1.7588405204258308
3100,pop2,1.7588405204258308
3200,pop1,1.7390555787186548
3200,pop2,1.7390555787186548
3300,pop1,1.7322081025236233
3300,pop2,1.7322081025236233
3400,pop1,1.711663953285909
3400,pop2,1.711663953285909
3500,pop1,1.6959326972439457
3500,pop2,1.6959326972439457
3600,pop1,1.670709565219374
3600,pop2,1.670709565219374
3700,pop1,1.6542834349573288
3700,pop2,1.6542834349573288
3800,pop1,1.6347044492756035
3800,pop2,1.6347044492756035
3900,pop1,1.6178614021223092
3900,pop2,1.6178614021223092
4000,pop1,1.6034257497203432
4000,pop2,1.6034257497203432
4100,pop1,1.5980689421967516
4100,pop2,1.5980689421967516
4200,pop1,1.5948844501963348
4200,pop2,1.5948844501963348
4300,pop1,1.5913535547124533
4300,pop2,1.5913535547124533
4400,pop1,1.5882510618933505
4400,pop2,1.5882510618933505
4500,pop1,1.583133891907288
4500,pop2,1.583133891907288
4600,pop1,1.570009989872673
4600,pop2,1.570009989872673
4700,pop1,1.542366296181504
4700,pop2,1.542366296181504
4800,pop1,1.50345030580314
4800,pop2,1.50345030580314
4900,pop1,1.4730606213087758
4900,pop2,1.4730606213087758
5000,pop1,1.4469699642220668
5000,pop2,1.4469699642220668
5100,pop1,1.4336274117830001
5100,pop2,1.4336274117830001
5200,pop1,1.4407606803177584
5200,pop2,1.4407606803177584
5300,pop1,1.4510241532496881
5300,pop2,1.4510241532496881
5400,pop1,1.458485361571972
5400,pop2,1.458485361571972
5500,pop1,1.4682792575548784
5500,pop2,1.4682792575548784
5600,pop1,1.4862906181216753
5600,pop2,1.4862906181216753
5700,pop1,1.5226226441306587
5700,pop2,1.5226226441306587
5800,pop1,1.5600101155885757
5800,pop2,1.5600101155885757
5900,pop1,1.5929365683605663
5900,pop2,1.5929365683605663
6000,pop1,1.6336925627861771
6000,pop2,1.6336925627861771
6100,pop1,1.6716594625039847
6100,pop2,1.6716594625039847
6200,pop1,1.703576785794009
6200,pop2,1.703576785794009
6300,pop1,1.703847432419533
6300,pop2,1.703847432419533
6400,pop1,1.6478034151895018
6400,pop2,1.6478034151895018
6500,pop1,1.5938974787438043
6500,pop2,1.5938974787438043
6600,pop1,1.5536304541028072
6600,pop2,1.5536304541028072
6700,pop1,1.5065204127261098
6700,pop2,1.5065204127261098
6800,pop1,1.4540495986786217
6800,pop2,1.4540495986786217
6900,pop1,1.3975475898641083
