time,node,inter_arrival_mean
0,pop1,2.670638333572989
0,pop2,2.670638333572989
100,pop1,2.5311877773593574
100,pop2,2.5311877773593574
200,pop1,2.424413431321244
200,pop2,2.424413431321244
300,pop1,2.282668885523108
300,pop2,2.282668885523108
400,pop1,2.4263968311418793
400,pop2,2.4263968311418793
500,pop1,2.6953039025079426
500,pop2,2.6953039025079426
600,pop1,3.0333813388323483
600,pop2,3.0333813388323483
700,pop1,3.3727637276918467
700,pop2,3.3727637276918467
800,pop1,3.545603591589212
800,pop2,3.545603591589212
900,pop1,3.764102170045803
900,pop2,3.764102170045803
1000,pop1,3.914838499753906
1000,pop2,3.914838499753906
1100,pop1,4.109382771072858
1100,pop2,4.109382771072858
1200,pop1,3.9190288988118414
1200,pop2,3.9190288988118414
1300,pop1,3.8137646442011137
1300,pop2,3.8137646442011137
1400,pop1,3.7656762574484217
1400,pop2,3.7656762574484217
1500,pop1,3.5057082285012635
1500,pop2,3.5057082285012635
1600,pop1,3.041907542534597
1600,pop2,3.041907542534597
1700,pop1,2.713366927904982
1700,pop2,2.713366927904982
1800,pop1,2.433609979448331
1800,pop2,2.433609979448331
1900,pop1,1.989613560492607
1900,pop2,1.989613560492607
2000,pop1,1.6056557396129643
2000,pop2,1.6056557396129643
2100,pop1,1.3573666135947307
2100,pop2,1.3573666135947307
2200,pop1,1.1762629714965136
2200,pop2,1.1762629714965136
2300,pop1,1.211754791129737
2300,pop2,1.211754791129737
2400,pop1,1.3587834387077884
2400,pop2,1.3587834387077884
2500,pop1,1.5551862059832926
2500,pop2,1.5551862059832926
2600,pop1,1.7944681318823126
2600,pop2,1.7944681318823126
2700,pop1,1.853623181846548
2700,pop2,1.853623181846548
2800,pop1,1.8174815926556214
2800,pop2,1.8174815926556214
2900,pop1,1.7759977831990144
2900,pop2,1.7759977831990144
3000,pop1,1.7349043899986292
3000,pop2,1.7349043899986292
3100,pop1,1.7127009143652396
3100,pop2,1.7127009143652396
3200,pop1,1.6802162193980756
3200,pop2,1.6802162193980756
3300,pop1,1.6923453794299932
3300,pop2,1.6923453794299932
3400,pop1,1.64378350321014
3400,pop2,1.64378350321014
3500,pop1,1.612776923848483
3500,pop2,1.612776923848483
3600,pop1,1.5652919195237074
3600,pop2,1.5652919195237074
3700,pop1,1.5221641815676896
3700,pop2,1.5221641815676896
3800,pop1,1.4839553091887092
3800,pop2,1.4839553091887092
3900,pop1,1.4693905199329467
3900,pop2,1.4693905199329467
4000,pop1,1.4400381978365342
4000,pop2,1.4400381978365342
4100,pop1,1.415826695068268
4100,pop2,1.415826695068268
4200,pop1,1.3815645434134913
4200,pop2,1.3815645434134913
4300,pop1,1.3383934613881323
4300,pop2,1.3383934613881323
4400,pop1,1.2910373559560184
4400,pop2,1.2910373559560184
4500,pop1,1.2643582126732849
4500,pop2,1.2643582126732849
4600,pop1,1.2611100014897354
4600,pop2,1.2611100014897354
4700,pop1,1.2866457390322512
4700,pop2,1.2866457390322512
4800,pop1,1.2951446192821994
4800,pop2,1.2951446192821994
4900,pop1,1.3319857227957732
4900,pop2,1.3319857227957732
5000,pop1,1.4289975213027222
5000,pop2,1.4289975213027222
5100,pop1,1.5520002784693046
5100,pop2,1.5520002784693046
5200,pop1,1.7119114081632496
5200,pop2,1.7119114081632496
5300,pop1,1.869853731549072
5300,pop2,1.869853731549072
5400,pop1,1.9301742297812192
5400,pop2,1.9301742297812192
5500,pop1,1.9679031749685902
5500,pop2,1.9679031749685902
5600,pop1,2.0236129757113295
5600,pop2,2.0236129757113295
5700,pop1,2.071427108559759
5700,pop2,2.071427108559759
5800,pop1,2.0585339160324976
5800,pop2,2.0585339160324976
5900,pop1,2.050603172201063
5900,pop2,2.050603172201063
6000,pop1,2.033734219391062
6000,pop2,2.033734219391062
6100,pop1,2.065920906102514
6100,pop2,2.065920906102514
6200,pop1,2.111244378622064
6200,pop2,2.111244378622064
6300,pop1,2.1525099674859276
6300,pop2,2.1525099674859276
6400,pop1,2.1794325736765274
